0,8.04401417688658,0,0,0,0,0,3.18888516653439,5.93420072426001,0,8.72052215395287,0,9.18332242545887,0,0,0,0,0,0,0,0,6.70789403364459,0,6.60959659571449,8.17445012114786,5.71013638340866,4.60428234465959,0,0,0,4.69576449766046,0,0,7.16653685299335,0,0,0,0,0,0,0,0,0,0,5.57446143320491,0,6.08275239918555,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4290865601786,0,0,0,3.93603342382636,0,0,3.5046271221088
0,0,0,4.41729583112127,8.90733155721056,7.76473978532582,0,6.35705899155584,0,6.80323202265081,0,6.15380843336738,7.67834550243461,5.5642693819802,5.15412124597216,0,0,0,0,5.15953914407287,5.17816939546385,0,6.50197930420994,4.13222867921971,0,0,5.28755513674673,6.6982187118764,5.2712800705325,0,0,9.38977630385717,0,7.73303811455493,0,0,0,0,0.142923943228212,3.80921380857582,0,0,0,0,2.78213702512571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76871505482391,0,4.43004210137894
0,6.72950724138963,9.92523850234866,0,0,0,4.9375399287601,5.28924015184309,0,2.93624652208022,9.64102758285377,3.43261414996602,8.27093030229812,4.49988109538008,0,5.7487470239304,10.4618129452351,9.02471158279248,9.37813730474539,0,8.78744396167128,0,11.1633672196062,5.95669097318997,6.51943739207333,10.6193581257308,9.36167219543198,3.18071733654543,0,0,7.03359010488549,0,0,7.57633243241701,0,4.65209999893643,5.85140840556744,0,0,0,0,0,0,0,5.37299652538623,0,6.5476262105221,0,0,0,3.25213748773632,0,0,0,0,0,5.26484997641519,3.56012483470026,4.53506665732344,6.59883535546258,8.49677067484167,0,0,0,0,0,0,2.56130917421453
0,0,0,6.57334905154021,10.1414349846423,9.06258493552719,4.97923772236577,7.45622213608432,7.82723813882224,6.84789092777727,0,8.31343887257047,6.08160178789419,0,9.62355217232344,0,0,0,0,6.82632874041158,7.41972320313107,0,7.72077517509963,6.78421341219308,0,0,5.63357008589717,7.54696126826874,0,0,0,7.39534251044523,0,6.3507665557561,0,0,0,0,0,4.14540507409278,0,0,4.50193626911489,0,0,4.71965628210283,0,0,0,0,0,0,0,0,0,1.63128708767573,0,5.0494085842611,0,0,0,5.82519006440837,0,0,0,0,0,3.92589210934174
0,0,5.54206806566211,0,3.44797441725098,0,0,0,5.58632836543201,6.09943496619321,4.94086229157806,0,7.53884430985109,3.12576326297812,0,0,3.66232773153448,0,0,0,9.26410376947655,0,10.454435737824,6.1189234702674,0,5.77287986556733,9.57225113562249,8.35582740388869,0,0,0,3.2456631199765,0,5.45689369322584,0,0,0.959280859349646,0,0,0,0,4.18159936686745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24016485397302,0,0,5.77085312710432,0,0,0,0,0,0,3.56174404775593
0,6.53560911182111,7.69721051653934,6.34575575164089,4.84479578109719,6.10099991020661,7.8651559520481,5.35945981934103,7.03210483068968,9.12732278902116,9.51834211233938,8.73073357570556,8.72490517274624,6.66842219282095,6.79992243535358,5.11214467015972,7.49616711204078,8.40520818436694,9.12176334866735,7.11036854014359,10.6692529091152,5.85668685742557,10.3644921443623,7.89141193246431,6.26947987594386,9.93260350780245,10.6481771113932,10.1387204805403,8.25677544658997,8.15369306164532,6.09696673877929,5.81377441033784,5.25356005118959,9.67051382851179,0,5.70746336587735,4.96890739816414,0,0,0,0,5.95268937165992,4.97827550854385,0,4.07397426782377,0,4.53697166049313,0,0,0,3.68027308207432,0,0,0,0,3.42613706758035,0,5.82695156478894,0,5.37792778062671,8.4470850663177,0,0,0,0,4.1496376590919,0,5.1137284022143
0,7.30173079738409,6.56067896824108,6.74656091640206,6.62308934294105,8.38367150796827,0,8.34038840848424,8.13086775402725,8.95315865478243,7.38664426755993,8.48273443204742,8.09380783276573,8.19862584071353,7.64744298009191,7.07488039246153,0,7.03309644123896,8.33053179208135,7.66317302205851,9.19352890323078,6.8747702824338,9.60626198236017,8.44075095417826,0,8.9400651265303,10.1456819499958,9.43835228890655,7.83292591663257,0,0,7.69859108928881,4.06845194510947,7.01959608807172,0,6.90590103656426,5.12932402011178,0,3.68588103215277,0,5.7066165045382,0,6.66042346693842,0,0,5.07110478271164,0,5.09893426571239,4.15069827442742,5.89657681878769,0,0,0,4.56564220047014,5.95084660258006,6.03239047999341,0,8.33597446473951,4.12512633604191,6.54696474217516,9.47621168714569,7.95606351586831,0,5.09176085004567,0,0,0,5.39748315866033
0,0,0,0,0,0,0,0,0,0,6.11373907933886,0,6.56102032920949,0,0,0,0,0,0,0,0,0,0,0,5.00757043704735,0,0,0,0,0,0,0,0,4.47182602528661,0,7.78006152596292,0,0,0,0,0,0,6.3154781083809,0,8.45028486963121,0,8.74065259217616,2.83984865749611,4.31872618245318,0,0,1.75211396073479,0,0,0,0,0,6.83872740035294,8.81229080374202,4.47707768893948,4.77343924420536,0,0,0,5.56879369179972,0,0,7.76272302384755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88815343953176,0,0,0,0,0,0,0,0,0,0,8.85062108488664,7.69498476897772,0,6.87601788150319,0,6.30340687227242,5.49810032124303,5.19138540922161,0,5.67843567680871,5.12375569980969,0.932133293345128,0,0,0,4.35571249999326,4.82416551121012,0,5.31005696842033,0,0,1.98189871473018,4.16172667797994,6.24328679784311,0,0,0,8.96702901675657,0,8.27526212337405
0,4.10547215283118,5.84633043534428,0,0,0,0,0,0,0,6.51305681151202,0,7.05811594208051,0,0,0,0,0,0,0,0,2.66722386515412,0,0,5.08437608466487,6.83706145693415,8.03329574048951,0,0,1.14754540021535,4.74142780130681,0,0,4.33394528432353,0,7.24789636701652,9.75714884954856,0,0,0,4.68703499063647,0,5.44670648598196,0,8.9831613035488,0,8.81016058023577,0,0,5.82541152305479,10.2881542491152,8.79729244644305,9.52208169706691,0,8.54079889763803,5.72695627350657,11.0385708307879,5.93253761466996,7.05282113212484,10.754297621948,9.01910278648369,4.00619692290847,0,0,8.53453961026091,0,3.758670041222,7.69599005279281
0,0,0,4.65920040121438,0,4.83973320362497,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39168556346317,0,0,0,0,0,0,0,6.21515750846692,4.6186905375356,0,0,0,0,0,0,0,0,6.80792589770764,10.1844934309266,8.90211762626586,5.71626544825056,7.89194940923283,7.71761177623314,7.49596910575223,4.06980866537795,8.18202602480125,4.34018828608538,6.507341804968,9.59543694285559,0,0,0,0,6.87605850715753,7.39694463997354,4.13341653156242,7.41508779939923,7.66609636172112,0,4.30928140963604,0,8.04042809063028,5.59103028038817,0,0,6.71499610060001,0,6.75308118054944
0,3.17997136730858,0,0,0,4.38616512132328,0,0,4.12823951858886,0,0,0,4.47358790876903,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36036174157824,0,0,0,0,0,0,0,0,4.95322463427958,6.39935681924642,3.87301581247452,0,4.7026955388765,6.43442573287013,5.29425979881271,5.68487525954755,6.72342255999137,5.77126101633882,0,0,4.6658967276074,5.4255736930356,0,0,0,0,4.77728512706105,9.27451649830361,0,10.709931339839,6.14659758189907,2.1587703735902,6.73197456861494,9.89208997412718,8.60400091837109,0,0,3.4925072807809,0,0,7.75347244257295
0,0,0,0,0,0,0,6.28888832481998,0,4.94900469525871,5.11144532934084,0,6.21290994508578,5.00306833779233,0,0,0,0,0,0,0,0,4.90288314675777,0,3.93735006305009,0,7.54670035275895,6.67925186396884,0,0,0,4.15344087495212,0,5.14092797050734,0,6.89766709055697,7.5938539671251,6.00996479273365,0,6.23194090740245,8.07325903715613,6.7034494101991,6.81129521913464,9.15123222928903,9.51311670401221,8.66476295022001,8.15855361184069,7.4985562652751,6.68793733509355,0,6.78280841976971,8.35080747779976,8.39736312556156,7.19037996044721,10.479052012158,5.99623127233329,10.3890810367403,7.33912602631191,6.82767029509259,9.93652090624538,10.3965214029963,10.0114881826315,8.39191450657954,7.52777673503619,7.89881593455555,6.22086579180756,0,9.96737778409572
0,6.01751987401213,5.03113218567448,0,0,6.07403804298828,0,6.92701501684806,6.67538419942141,0,0,0,4.54365911530165,5.79762559799407,0,5.70222185612821,4.22940248718877,0,0,0,5.64326334166653,5.41282263711151,4.93064653723734,8.51152954968499,0,6.67391791655714,9.30826972811466,7.94916478356866,0,6.06606535755326,0,0,0,0,0,8.00577884237377,0,0,6.60905588565473,7.97287496073107,0,8.51974510994502,8.01184273140997,8.66560186385994,6.99585502936531,7.18938651715062,5.24508207155194,8.59546623743052,7.30002600629774,0,5.8473062433689,7.05015920748987,7.80526361242891,6.77465547056275,9.16788378206745,7.24276742765143,9.51010608698542,8.06893388341785,0,9.39448464229445,9.81662121468526,9.81965334893679,7.47813081145221,0,4.83500955067513,7.01629086932747,4.09987358631801,8.25061757301916
