6.302471944654180902e+01 1.272927058082465237e+02 1.470227759631057722e+02 2.550000000000000000e+02
6.439041789142900996e+01 1.282155353809520193e+02 1.478096461816723206e+02 2.550000000000000000e+02
6.575611633631618247e+01 1.291383649536575433e+02 1.485965164002388974e+02 2.550000000000000000e+02
6.712181478120338340e+01 1.300611945263630105e+02 1.493833866188054458e+02 2.550000000000000000e+02
6.848751322609057013e+01 1.309840240990685345e+02 1.501702568373719942e+02 2.550000000000000000e+02
6.985321167097775685e+01 1.319068536717740301e+02 1.509571270559385425e+02 2.550000000000000000e+02
7.121891011586494358e+01 1.328296832444795257e+02 1.517439972745051193e+02 2.550000000000000000e+02
7.258460856075214451e+01 1.337525128171850213e+02 1.525308674930716393e+02 2.550000000000000000e+02
7.395030700563931703e+01 1.346753423898905453e+02 1.533177377116381876e+02 2.550000000000000000e+02
7.531600545052651796e+01 1.355981719625960693e+02 1.541046079302047644e+02 2.550000000000000000e+02
7.668170389541370469e+01 1.365210015353015365e+02 1.548914781487713128e+02 2.550000000000000000e+02
7.873025156274448477e+01 1.379052458943598083e+02 1.560717834766211354e+02 2.550000000000000000e+02
8.009595000763168571e+01 1.388280754670653039e+02 1.568586536951877122e+02 2.550000000000000000e+02
8.146164845251887243e+01 1.397509050397708279e+02 1.576455239137542605e+02 2.550000000000000000e+02
8.282734689740605916e+01 1.406737346124762951e+02 1.584323941323208089e+02 2.550000000000000000e+02
8.419304534229324588e+01 1.415965641851818191e+02 1.592192643508873573e+02 2.550000000000000000e+02
8.555874378718044682e+01 1.425193937578873147e+02 1.600061345694539341e+02 2.550000000000000000e+02
8.692444223206761933e+01 1.434422233305928103e+02 1.607930047880204825e+02 2.550000000000000000e+02
8.829014067695482026e+01 1.443650529032983059e+02 1.615798750065870024e+02 2.550000000000000000e+02
8.965583912184202120e+01 1.452878824760038299e+02 1.623667452251535792e+02 2.550000000000000000e+02
9.102153756672919371e+01 1.462107120487093255e+02 1.631536154437201276e+02 2.550000000000000000e+02
9.307008523405998801e+01 1.475949564077675689e+02 1.643339207715699501e+02 2.550000000000000000e+02
9.443578367894717474e+01 1.485177859804730645e+02 1.651207909901365269e+02 2.550000000000000000e+02
9.580148212383436146e+01 1.494406155531785885e+02 1.659076612087030753e+02 2.550000000000000000e+02
9.716718056872154818e+01 1.503634451258840841e+02 1.666945314272696237e+02 2.550000000000000000e+02
9.853287901360874912e+01 1.512862746985895797e+02 1.674814016458361721e+02 2.550000000000000000e+02
9.989857745849593584e+01 1.522091042712951037e+02 1.682682718644027489e+02 2.550000000000000000e+02
1.012642759033831226e+02 1.531319338440005708e+02 1.690551420829692972e+02 2.550000000000000000e+02
1.026299743482703093e+02 1.540547634167060949e+02 1.698420123015358456e+02 2.550000000000000000e+02
1.039956727931574960e+02 1.549775929894115905e+02 1.706288825201024224e+02 2.550000000000000000e+02
1.053613712380446970e+02 1.559004225621170860e+02 1.714157527386689424e+02 2.550000000000000000e+02
1.074099189053754770e+02 1.572846669211753294e+02 1.725960580665187649e+02 2.550000000000000000e+02
1.087756173502626638e+02 1.582074964938808534e+02 1.733829282850853417e+02 2.550000000000000000e+02
1.101413157951498505e+02 1.591303260665863490e+02 1.741697985036518901e+02 2.550000000000000000e+02
1.115070142400370514e+02 1.600531556392918446e+02 1.749566687222184385e+02 2.550000000000000000e+02
1.128727126849242239e+02 1.609759852119973402e+02 1.757435389407849868e+02 2.550000000000000000e+02
1.142384111298114249e+02 1.618988147847028642e+02 1.765304091593515636e+02 2.550000000000000000e+02
1.156041095746986258e+02 1.628216443574083598e+02 1.773172793779181120e+02 2.550000000000000000e+02
1.169698080195857983e+02 1.637444739301138554e+02 1.781041495964846604e+02 2.550000000000000000e+02
1.183355064644729850e+02 1.646673035028193794e+02 1.788910198150512372e+02 2.550000000000000000e+02
1.197012049093601860e+02 1.655901330755248466e+02 1.796778900336177855e+02 2.550000000000000000e+02
1.217497525766909661e+02 1.669743774345831184e+02 1.808581953614676081e+02 2.550000000000000000e+02
1.231154510215781528e+02 1.678972070072886140e+02 1.816450655800341849e+02 2.550000000000000000e+02
1.244811494664653395e+02 1.688200365799941380e+02 1.824319357986007049e+02 2.550000000000000000e+02
1.258468479113525405e+02 1.697428661526996052e+02 1.832188060171672532e+02 2.550000000000000000e+02
1.272125463562397272e+02 1.706656957254051292e+02 1.840056762357338584e+02 2.550000000000000000e+02
1.285782448011269139e+02 1.715885252981106532e+02 1.847925464543003784e+02 2.550000000000000000e+02
1.299439432460141006e+02 1.725113548708161204e+02 1.855794166728669268e+02 2.550000000000000000e+02
1.313096416909013158e+02 1.734341844435216444e+02 1.863662868914334751e+02 2.550000000000000000e+02
1.326753401357884741e+02 1.743570140162271400e+02 1.871531571100000519e+02 2.550000000000000000e+02
1.340410385806756892e+02 1.752798435889326356e+02 1.879400273285666003e+02 2.550000000000000000e+02
1.360895862480064693e+02 1.766640879479908790e+02 1.891203326564164229e+02 2.550000000000000000e+02
1.374552846928936560e+02 1.775869175206964030e+02 1.899072028749829997e+02 2.550000000000000000e+02
1.388209831377808428e+02 1.785097470934018986e+02 1.906940730935495480e+02 2.550000000000000000e+02
1.401866815826680295e+02 1.794325766661074226e+02 1.914809433121160964e+02 2.550000000000000000e+02
1.415523800275552162e+02 1.803554062388129182e+02 1.922678135306826732e+02 2.550000000000000000e+02
1.429180784724424029e+02 1.812782358115184138e+02 1.930546837492491932e+02 2.550000000000000000e+02
1.442837769173296181e+02 1.822010653842239378e+02 1.938415539678157415e+02 2.550000000000000000e+02
1.456494753622168048e+02 1.831238949569294050e+02 1.946284241863822899e+02 2.550000000000000000e+02
1.470151738071039915e+02 1.840467245296349290e+02 1.954152944049488667e+02 2.550000000000000000e+02
1.483808722519911782e+02 1.849695541023404246e+02 1.962021646235154151e+02 2.550000000000000000e+02
1.504294199193219299e+02 1.863537984613986680e+02 1.973824699513652376e+02 2.550000000000000000e+02
1.517951183642091166e+02 1.872766280341041636e+02 1.981693401699318144e+02 2.550000000000000000e+02
1.531608168090963034e+02 1.881994576068096876e+02 1.989562103884983628e+02 2.550000000000000000e+02
1.545265152539835469e+02 1.891222871795152116e+02 1.997430806070649112e+02 2.550000000000000000e+02
1.558922136988707337e+02 1.900451167522206788e+02 2.005299508256314880e+02 2.550000000000000000e+02
1.572579121437579204e+02 1.909679463249261744e+02 2.013168210441980364e+02 2.550000000000000000e+02
1.586236105886450787e+02 1.918907758976316984e+02 2.021036912627645847e+02 2.550000000000000000e+02
1.599893090335322654e+02 1.928136054703371940e+02 2.028905614813311331e+02 2.550000000000000000e+02
1.613550074784194521e+02 1.937364350430426896e+02 2.036774316998976815e+02 2.550000000000000000e+02
1.627207059233066389e+02 1.946592646157481852e+02 2.044643019184642299e+02 2.550000000000000000e+02
1.640864043681938540e+02 1.955820941884536808e+02 2.052511721370307782e+02 2.550000000000000000e+02
1.661349520355246625e+02 1.969663385475119526e+02 2.064314774648806292e+02 2.550000000000000000e+02
1.675006504804118208e+02 1.978891681202174482e+02 2.072183476834471776e+02 2.550000000000000000e+02
1.688663489252990075e+02 1.988119976929229438e+02 2.080052179020137260e+02 2.550000000000000000e+02
1.702320473701861943e+02 1.997348272656284394e+02 2.087920881205803028e+02 2.550000000000000000e+02
1.715977458150733810e+02 2.006576568383339634e+02 2.095789583391468511e+02 2.550000000000000000e+02
1.729634442599605961e+02 2.015804864110394874e+02 2.103658285577133995e+02 2.550000000000000000e+02
1.743291427048477829e+02 2.025033159837449546e+02 2.111526987762799763e+02 2.550000000000000000e+02
1.756948411497349696e+02 2.034261455564504502e+02 2.119395689948465247e+02 2.550000000000000000e+02
1.770605395946221563e+02 2.043489751291559742e+02 2.127264392134130730e+02 2.550000000000000000e+02
1.784262380395093430e+02 2.052718047018614698e+02 2.135133094319796214e+02 2.550000000000000000e+02
1.804747857068401231e+02 2.066560490609197416e+02 2.146936147598294440e+02 2.550000000000000000e+02
1.818404841517273383e+02 2.075788786336252087e+02 2.154804849783959924e+02 2.550000000000000000e+02
