0.024614,0.018301,0.014342,0.029332,0.028217,0.024007,0.021096,0.017833,0.017077,0.03426,0.025408,0.020732,0.019391,0.021314,0.025401,0.020237,0.0088062,0.012658,0.013231,0.020579,0.016032,0.010482,0.017331,0.012004,0.027946,0.021113,0.028257,0.035723,0.023932,0.018079,0.028101,0.020545,0.018007,0.012174,0.016881,0.030128,0.031421,0.023071,0.015666,0.018005,0.023704,0.024933,0.0076507,0.056883,0.035831,0.026018,0.012891,0.031342,0.037862,0.041686,0.022111,0.015259,0.023153,0.031269,0.021731,0.019065,0.016648,0.015592,0.033095,0.023318,0.018846,0.017358,0.019908,0.019853,0.017507,0.02489,0.023926,0.013033,0.010514,0.01332,0.014275,0.012842,0.016671,0.021317,0.01228,0.023491,0.02518,0.022236,0.020378,0.022142,0.0085004,0.022206,0.021865,0.017399,0.024753,0.017326,0.031151,0.038642,0.033948,0.022055,0.023645,0.024398,0.019819,0.032603,0.010799,0.053473,0.022504,0.033476,0.032276,0.040826
0.064668,0.072898,0.065774,0.02736,0.037071,0.051711,0.09253,0.068446,0.062528,0.096152,0.080736,0.091803,0.10359,0.10763,0.10383,0.09912,0.076694,0.068074,0.084407,0.039112,0.074743,0.072074,0.068398,0.043742,0.075782,0.04498,0.021511,0.044379,0.054895,0.065448,0.043178,0.12276,0.052447,0.017404,0.046027,0,0,0.11859,0.091042,0.10198,0.05473,0.052029,0.07519,0.067065,0.022055,0.069399,0.042909,0.046016,0.051917,0.060425,0.072368,0.074215,0.097699,0.03984,0.038803,0.064966,0.066691,0.059032,0.09032,0.084823,0.080659,0.098372,0.085419,0.10577,0.090271,0.10293,0.08963,0.087564,0.037177,0.061728,0.061403,0.057834,0.064363,0.087388,0.048383,0.044865,0.046693,0.058161,0.036091,0.10045,0,0.005023,0,0.014817,0,0.0089888,0,0,0.0010954,0.037902,0.047716,0.10424,0.092301,0.04956,0.049121,0.057452,0.047421,0.0274,0.049525,0.045249
0.073992,0.097647,0.081532,0.15295,0.17171,0.12856,0.090698,0.083707,0.08551,0.13686,0.10755,0.10461,0.093378,0.0789,0.10078,0.12013,0.082818,0.10528,0.068086,0.1278,0.07877,0.16089,0.13596,0.13788,0.11142,0.14368,0.19499,0.20627,0.13079,0.13688,0.090005,0.074596,0.13568,0.16431,0.19612,0.15631,0.1428,0.096659,0.13056,0.12348,0.17266,0.14711,0.17112,0.14396,0.20799,0.17127,0.18558,0.1733,0.10734,0.14675,0.064996,0.08026,0.10571,0.16739,0.13823,0.097459,0.082125,0.080675,0.13473,0.097558,0.09443,0.080098,0.099171,0.069583,0.073206,0.086751,0.11846,0.073021,0.1157,0.09756,0.087642,0.14106,0.11485,0.11373,0.10778,0.13636,0.12517,0.13922,0.063713,0.074846,0.15414,0.14324,0.15572,0.15106,0.16775,0.17246,0.12646,0.19682,0.15888,0.13107,0.12843,0.067695,0.1191,0.14838,0.14439,0.12254,0.13827,0.15563,0.09,0.11812
0.21521,0.15899,0.14587,0.10482,0.14571,0.16823,0.16104,0.13307,0.13907,0.19546,0.17506,0.14978,0.18438,0.20226,0.20075,0.17045,0.11334,0.12835,0.15122,0.11704,0.14739,0.10026,0.12537,0.042306,0.12544,0.065144,0.049193,0.12508,0.12046,0.10287,0.0991,0.21312,0.14067,0.10106,0.11675,0.09436,0.09435,0.23155,0.17218,0.1497,0.21692,0.11224,0.13527,0.23316,0.13648,0.18918,0.14115,0.19304,0.23484,0.24123,0.18597,0.1551,0.17415,0.13414,0.1313,0.16624,0.12667,0.12613,0.19376,0.17582,0.13386,0.17559,0.14283,0.19781,0.17224,0.19455,0.1874,0.15214,0.08342,0.12201,0.1146,0.077572,0.10922,0.14046,0.055287,0.072489,0.1056,0.093077,0.079825,0.18059,0.019392,0.14814,0.076236,0.06033,0.01686,0.10657,0.082482,0.089138,0.12662,0.16817,0.18067,0.18118,0.16044,0.1431,0.077865,0.22083,0.14344,0.17184,0.21137,0.20818
0.022277,0.03418,0.034751,0.039024,0.049086,0.045002,0.032594,0.033191,0.037372,0.046146,0.043798,0.050532,0.037608,0.032056,0.037591,0.036825,0.037086,0.034832,0.028047,0.039563,0.037194,0.046233,0.048193,0.054449,0.046501,0.055842,0.056617,0.06157,0.049641,0.047704,0.024286,0.024784,0.027587,0.039726,0.048635,0.04059,0.035955,0.023722,0.031756,0.040245,0.032888,0.038486,0.039233,0.028937,0.041482,0.031841,0.03458,0.029888,0.025182,0.02869,0.019316,0.0314,0.030806,0.043431,0.047232,0.03759,0.029888,0.036265,0.04612,0.042788,0.045495,0.031954,0.041231,0.018895,0.028932,0.030834,0.035434,0.02648,0.035488,0.031507,0.037,0.044617,0.039822,0.037017,0.050155,0.054229,0.049273,0.054853,0.017743,0.017888,0.039445,0.0245,0.028877,0.041073,0.046657,0.032533,0.034329,0.049967,0.041269,0.023714,0.020583,0.017268,0.032382,0.031396,0.036704,0.022605,0.024353,0.025714,0.022367,0.023293
0.070024,0.11349,0.10419,0.1392,0.15059,0.13123,0.12072,0.10943,0.10967,0.17342,0.14987,0.19032,0.1307,0.11768,0.1409,0.14238,0.13632,0.12985,0.099047,0.13325,0.1242,0.18213,0.17054,0.19761,0.17049,0.20847,0.20911,0.21604,0.17255,0.18395,0.079841,0.077848,0.097995,0.13142,0.17301,0.12402,0.11195,0.07033,0.092648,0.14368,0.090311,0.12596,0.12642,0.091875,0.14219,0.090952,0.10522,0.10048,0.072051,0.07703,0.065028,0.1011,0.12122,0.14948,0.13654,0.11104,0.10284,0.10602,0.16712,0.14163,0.16398,0.10758,0.14783,0.076881,0.10176,0.11592,0.13099,0.099401,0.13005,0.11908,0.12737,0.17495,0.15342,0.13552,0.1859,0.19583,0.16859,0.20353,0.053619,0.060744,0.13379,0.077006,0.10647,0.15507,0.17502,0.10741,0.10322,0.17838,0.13323,0.064491,0.071082,0.063973,0.10777,0.10993,0.12377,0.078414,0.075795,0.091178,0.063031,0.062458
0.10832,0.14274,0.14018,0.18305,0.22771,0.19935,0.1405,0.13945,0.15175,0.18721,0.18469,0.16913,0.13191,0.13862,0.18789,0.1619,0.13457,0.15476,0.1161,0.19017,0.1604,0.15926,0.17225,0.19086,0.16695,0.16844,0.20703,0.23605,0.21145,0.16099,0.090819,0.088157,0.13314,0.18328,0.19471,0.20934,0.17753,0.088388,0.11536,0.1511,0.1717,0.13105,0.13811,0.14052,0.19162,0.13948,0.15335,0.16266,0.14237,0.16872,0.09451,0.13007,0.14254,0.20838,0.20594,0.16273,0.1291,0.1475,0.19851,0.1726,0.15269,0.1199,0.14454,0.11079,0.13392,0.15046,0.16919,0.11617,0.15032,0.14332,0.16654,0.15435,0.15349,0.1459,0.1875,0.18359,0.20292,0.18968,0.071095,0.087722,0.16937,0.14814,0.14874,0.17065,0.18706,0.15972,0.16502,0.21146,0.21609,0.13248,0.12412,0.070218,0.11949,0.13775,0.12771,0.12712,0.11883,0.14936,0.12624,0.14295
0.02514,0.020451,0.017755,0.031933,0.033483,0.027955,0.021669,0.02063,0.020476,0.034861,0.025995,0.02198,0.019034,0.022128,0.026784,0.020006,0.0091754,0.014839,0.014624,0.023165,0.018727,0.008029,0.01913,0.012511,0.024847,0.022106,0.029052,0.040003,0.028757,0.019007,0.020426,0.016937,0.015927,0.01181,0.016227,0.036565,0.034184,0.018959,0.012033,0.015939,0.021703,0.023349,0.0028819,0.058216,0.034848,0.02349,0.010528,0.031474,0.037451,0.041452,0.023803,0.017846,0.022454,0.034754,0.027478,0.021881,0.018513,0.020044,0.034512,0.024625,0.019554,0.016258,0.021797,0.020918,0.019377,0.023963,0.023826,0.012919,0.011733,0.014917,0.017562,0.013257,0.017389,0.019482,0.015885,0.031009,0.029229,0.023183,0.034771,0.021414,0.011284,0.022888,0.027617,0.019816,0.031741,0.015969,0.03481,0.042947,0.037739,0.021357,0.022499,0.024313,0.01895,0.035426,0.0095917,0.060679,0.021995,0.035144,0.031601,0.040821
0.057658,0.067167,0.060864,0.019451,0.027941,0.044434,0.088012,0.062326,0.060667,0.087446,0.072852,0.081124,0.10238,0.10696,0.10203,0.08712,0.069313,0.05815,0.077285,0.03386,0.06782,0.057273,0.061412,0.031339,0.055859,0.029879,0.0029833,0.032039,0.046096,0.062012,0.030927,0.089073,0.04217,0.006945,0.028005,0,0,0.10339,0.080642,0.091444,0.046517,0.035968,0.057146,0.064538,0.01001,0.062411,0.031889,0.035691,0.048461,0.053001,0.078678,0.07272,0.09688,0.033316,0.033458,0.061697,0.061562,0.055938,0.088784,0.082968,0.080445,0.10206,0.086052,0.11047,0.09082,0.10658,0.091397,0.088057,0.032647,0.057065,0.058149,0.057735,0.065321,0.090748,0.045126,0.046804,0.041817,0.052901,0.044646,0.13036,0,0.0052557,0.0059245,0.014264,0,0.010817,0,0,0,0.041192,0.054875,0.11717,0.09803,0.056458,0.052053,0.066812,0.055831,0.029799,0.045916,0.044287
0.066488,0.087701,0.070059,0.15283,0.16076,0.11499,0.078358,0.075371,0.072805,0.12557,0.091635,0.090763,0.076389,0.064534,0.083905,0.10733,0.072351,0.097934,0.057771,0.12167,0.065636,0.13811,0.12221,0.126,0.10021,0.12979,0.1784,0.1841,0.12222,0.11672,0.079335,0.060454,0.11861,0.15781,0.17252,0.15665,0.13922,0.06929,0.10329,0.1047,0.15147,0.12724,0.13146,0.12644,0.18808,0.13603,0.15559,0.15051,0.095858,0.13104,0.061339,0.068697,0.095759,0.15822,0.12584,0.083288,0.072625,0.070295,0.12374,0.084644,0.082883,0.06542,0.086101,0.053991,0.061186,0.07044,0.11663,0.059259,0.125,0.094824,0.080415,0.14986,0.11263,0.11558,0.10722,0.14293,0.12331,0.13236,0.067316,0.071489,0.18324,0.16225,0.19075,0.17458,0.1886,0.19441,0.13441,0.21378,0.17235,0.14297,0.1437,0.063498,0.11785,0.15697,0.15287,0.13313,0.14858,0.1699,0.083336,0.1203
